LOOPID,HHMMSS,YYYYMMDD,has_data,scan_count,flag,volume
41,5900,20111025,1,57,0,1
41,5920,20111025,1,9,0,1
41,5940,20111025,1,66,0,1
41,10000,20111025,1,0,0,0
41,10020,20111025,1,32,0,0
41,10040,20111025,1,29,0,2
41,10100,20111025,1,0,0,0
41,10120,20111025,1,45,0,2
41,10140,20111025,1,0,0,0
41,10200,20111025,1,0,0,0
41,10220,20111025,1,9,0,1
41,10240,20111025,1,9,0,1
41,10300,20111025,1,0,0,0
41,10320,20111025,1,84,0,2
41,10340,20111025,1,0,0,0
41,10400,20111025,1,3,0,1
41,10420,20111025,1,0,0,0
41,10440,20111025,1,12,0,1
41,10500,20111025,1,12,0,1
41,10520,20111025,1,0,0,0
41,10540,20111025,1,0,0,0
41,10600,20111025,1,12,0,1
41,10620,20111025,1,0,0,0
41,10640,20111025,1,0,0,0
41,10700,20111025,1,0,0,0
41,10720,20111025,1,0,0,0
41,10740,20111025,1,0,0,0
41,10800,20111025,1,31,0,3
41,10820,20111025,1,0,0,0
41,10840,20111025,1,15,0,1
41,10900,20111025,1,0,0,0
41,10920,20111025,1,0,0,0
41,10940,20111025,1,45,0,1
41,11000,20111025,1,60,0,2
41,11020,20111025,1,0,0,0
41,11040,20111025,1,0,0,0
41,11100,20111025,1,66,0,1
41,11120,20111025,1,15,0,1
41,11140,20111025,1,57,0,1
41,11200,20111025,1,9,0,1
41,11220,20111025,1,0,0,0
41,11240,20111025,1,57,0,2
41,11300,20111025,1,51,0,1
41,11320,20111025,1,6,0,1
41,11340,20111025,1,30,0,2
41,11400,20111025,1,51,0,1
41,11420,20111025,1,9,0,1
41,11440,20111025,1,105,0,2
41,11500,20111025,1,45,0,1
41,11520,20111025,1,0,0,0
41,11540,20111025,1,0,0,0
41,11600,20111025,1,0,0,0
41,11620,20111025,1,12,0,1
41,11640,20111025,1,0,0,0
41,11700,20111025,1,9,0,1
41,11720,20111025,1,18,0,2
41,11740,20111025,1,57,0,1
41,11800,20111025,1,0,0,0
41,11820,20111025,1,99,0,2
41,11840,20111025,1,0,0,0
41,11900,20111025,1,0,0,0
41,11920,20111025,1,54,0,0
41,11940,20111025,1,56,0,1
41,12000,20111025,1,22,0,1
41,12020,20111025,1,12,0,1
41,12040,20111025,1,60,0,1
41,12100,20111025,1,36,0,3
41,12120,20111025,1,0,0,0
41,12140,20111025,1,0,0,0
41,12200,20111025,1,57,0,1
41,12220,20111025,1,0,0,0
41,12240,20111025,1,0,0,0
41,12300,20111025,1,72,0,2
41,12320,20111025,1,0,0,0
41,12340,20111025,1,9,0,1
41,12400,20111025,1,51,0,1
41,12420,20111025,1,9,0,1
41,12440,20111025,1,42,0,2
41,12500,20111025,1,45,0,1
41,12520,20111025,1,0,0,0
41,12540,20111025,1,0,0,0
41,12600,20111025,1,50,0,1
41,12620,20111025,1,0,0,0
41,12640,20111025,1,0,0,0
41,12700,20111025,1,0,0,0
41,12720,20111025,1,48,0,1
41,12740,20111025,1,0,0,0
41,12800,20111025,1,66,0,2
41,12820,20111025,1,12,0,1
41,12840,20111025,1,60,0,2
41,12900,20111025,1,9,0,1
41,12920,20111025,1,9,0,1
41,12940,20111025,1,18,0,1
41,13000,20111025,1,9,0,1
41,13020,20111025,1,0,0,0
41,13040,20111025,1,12,0,1
41,13100,20111025,1,0,0,0
41,13120,20111025,1,0,0,0
41,13140,20111025,1,12,0,1
41,13200,20111025,1,32,0,2
41,13220,20111025,1,60,0,1
41,13240,20111025,1,24,0,2
41,13300,20111025,1,18,0,1
41,13320,20111025,1,0,0,0
41,13340,20111025,1,0,0,0
41,13400,20111025,1,0,0,0
41,13420,20111025,1,9,0,1
41,13440,20111025,1,54,0,1
41,13500,20111025,1,33,0,3
41,13520,20111025,1,0,0,0
41,13540,20111025,1,0,0,0
41,13600,20111025,1,0,0,0
41,13620,20111025,1,9,0,1
41,13640,20111025,1,0,0,0
41,13700,20111025,1,43,0,0
41,13720,20111025,1,92,0,3
41,13740,20111025,1,0,0,0
41,13800,20111025,1,15,0,1
41,13820,20111025,1,12,0,1
41,13840,20111025,1,0,0,0
41,13900,20111025,1,9,0,1
41,13920,20111025,1,0,0,0
41,13940,20111025,1,0,0,0
41,14000,20111025,1,12,0,1
41,14020,20111025,1,24,0,1
41,14040,20111025,1,57,0,2
41,14100,20111025,1,54,0,1
41,14120,20111025,1,15,0,2
41,14140,20111025,1,81,0,2
41,14200,20111025,1,0,0,0
41,14220,20111025,1,0,0,0
41,14240,20111025,1,0,0,0
41,14300,20111025,1,0,0,0
41,14320,20111025,1,9,0,1
41,14340,20111025,1,18,0,2
41,14400,20111025,1,17,0,2
41,14420,20111025,1,0,0,0
41,14440,20111025,1,0,0,0
41,14500,20111025,1,0,0,0
41,14520,20111025,1,18,0,2
41,14540,20111025,1,74,0,5
41,14600,20111025,1,9,0,1
41,14620,20111025,1,0,0,0
41,14640,20111025,1,32,0,1
41,14700,20111025,1,9,0,1
41,14720,20111025,1,65,0,2
41,14740,20111025,1,0,0,0
41,14800,20111025,1,0,0,0
41,14820,20111025,1,57,0,1
41,14840,20111025,1,66,0,3
41,14900,20111025,1,60,0,3
41,14920,20111025,1,12,0,1
41,14940,20111025,1,12,0,1
41,15000,20111025,1,0,0,0
41,15020,20111025,1,0,0,0
41,15040,20111025,1,54,0,2
41,15100,20111025,1,0,0,0
41,15120,20111025,1,0,0,0
41,15140,20111025,1,0,0,0
41,15200,20111025,1,36,0,2
41,15220,20111025,1,0,0,0
41,15240,20111025,1,69,0,2
41,15300,20111025,1,0,0,0
41,15320,20111025,1,30,0,3
41,15340,20111025,1,9,0,1
41,15400,20111025,1,0,0,0
41,15420,20111025,1,18,0,2
41,15440,20111025,1,26,0,2
41,15500,20111025,1,51,0,1
41,15520,20111025,1,45,0,1
41,15540,20111025,1,9,0,1
41,15600,20111025,1,0,0,0
41,15620,20111025,1,54,0,1
41,15640,20111025,1,12,0,1
41,15700,20111025,1,48,0,1
41,15720,20111025,1,18,0,1
41,15740,20111025,1,0,0,0
41,15800,20111025,1,0,0,0
41,15820,20111025,1,0,0,0
41,15840,20111025,1,0,0,0
41,15900,20111025,1,60,0,1
41,15920,20111025,1,0,0,0
41,15940,20111025,1,0,0,0
41,20000,20111025,1,0,0,0
41,20020,20111025,1,29,0,1
41,20040,20111025,1,0,0,0
41,20100,20111025,1,0,0,0
41,20120,20111025,1,0,0,0
41,20140,20111025,1,0,0,0
41,20200,20111025,1,0,0,0
41,20220,20111025,1,0,0,0
41,20240,20111025,1,66,0,2
41,20300,20111025,1,0,0,0
41,20320,20111025,1,0,0,0
41,20340,20111025,1,0,0,0
41,20400,20111025,1,0,0,0
41,20420,20111025,1,9,0,1
41,20440,20111025,1,60,0,1
41,20500,20111025,1,0,0,0
41,20520,20111025,1,48,0,1
41,20540,20111025,1,0,0,0
41,20600,20111025,1,0,0,0
41,20620,20111025,1,75,3,1
41,20640,20111025,1,0,0,0
41,20700,20111025,1,0,0,0
41,20720,20111025,1,9,0,1
41,20740,20111025,1,0,0,0
41,20800,20111025,1,0,0,0
41,20820,20111025,1,0,0,0
41,20840,20111025,1,9,0,1
41,20900,20111025,1,0,0,0
41,20920,20111025,1,0,0,0
41,20940,20111025,1,9,0,1
41,21000,20111025,1,42,0,1
41,21020,20111025,1,42,0,2
41,21040,20111025,1,0,0,0
41,21100,20111025,1,0,0,0
41,21120,20111025,1,0,0,0
41,21140,20111025,1,120,0,3
41,21200,20111025,1,0,0,0
41,21220,20111025,1,12,0,1
41,21240,20111025,1,0,0,0
41,21300,20111025,1,21,0,2
41,21320,20111025,1,0,0,0
41,21340,20111025,1,9,0,1
41,21400,20111025,1,0,0,0
41,21420,20111025,1,12,0,1
41,21440,20111025,1,0,0,0
41,21500,20111025,1,0,0,0
41,21520,20111025,1,0,0,0
41,21540,20111025,1,0,0,0
41,21600,20111025,1,48,0,1
41,21620,20111025,1,45,0,1
41,21640,20111025,1,48,0,1
41,21700,20111025,1,0,0,0
41,21720,20111025,1,0,0,0
41,21740,20111025,1,0,0,0
41,21800,20111025,1,9,0,1
41,21820,20111025,1,63,0,1
41,21840,20111025,1,9,0,1
41,21900,20111025,1,0,0,0
41,21920,20111025,1,9,0,1
41,21940,20111025,1,0,0,0
41,22000,20111025,1,0,0,0
41,22020,20111025,1,69,3,1
41,22040,20111025,1,9,0,1
41,22100,20111025,1,48,0,1
41,22120,20111025,1,54,0,1
41,22140,20111025,1,18,0,2
41,22200,20111025,1,0,0,0
41,22220,20111025,1,12,0,1
41,22240,20111025,1,0,0,0
41,22300,20111025,1,48,0,1
41,22320,20111025,1,0,0,0
41,22340,20111025,1,18,0,2
41,22400,20111025,1,54,0,1
41,22420,20111025,1,0,0,0
41,22440,20111025,1,9,0,1
41,22500,20111025,1,9,0,1
41,22520,20111025,1,9,0,1
41,22540,20111025,1,66,0,1
41,22600,20111025,1,0,0,0
41,22620,20111025,1,0,0,0
41,22640,20111025,1,0,0,0
41,22700,20111025,1,0,0,0
41,22720,20111025,1,8,0,1
41,22740,20111025,1,9,0,1
41,22800,20111025,1,9,0,1
41,22820,20111025,1,0,0,0
41,22840,20111025,1,6,0,1
41,22900,20111025,1,0,0,0
41,22920,20111025,1,9,0,1
41,22940,20111025,1,9,0,1
41,23000,20111025,1,54,0,2
41,23020,20111025,1,0,0,0
41,23040,20111025,1,0,0,0
41,23100,20111025,1,105,0,2
41,23120,20111025,1,0,0,0
41,23140,20111025,1,18,0,2
41,23200,20111025,1,57,0,1
41,23220,20111025,1,9,0,1
41,23240,20111025,1,0,0,0
41,23300,20111025,1,42,0,1
41,23320,20111025,1,54,0,1
41,23340,20111025,1,18,0,1
41,23400,20111025,1,0,0,0
41,23420,20111025,1,8,0,1
41,23440,20111025,1,0,0,0
41,23500,20111025,1,21,0,2
41,23520,20111025,1,96,0,2
41,23540,20111025,1,57,0,1
41,23600,20111025,1,9,0,1
41,23620,20111025,1,27,0,2
41,23640,20111025,1,54,0,1
41,23700,20111025,1,0,0,0
41,23720,20111025,1,0,0,0
41,23740,20111025,1,72,0,2
41,23800,20111025,1,60,0,3
41,23820,20111025,1,51,0,2
41,23840,20111025,1,21,0,2
41,23900,20111025,1,0,0,0
41,23920,20111025,1,9,0,1
41,23940,20111025,1,56,0,2
41,24000,20111025,1,9,0,1
41,24020,20111025,1,0,0,0
41,24040,20111025,1,0,0,0
41,24100,20111025,1,9,0,1
41,24120,20111025,1,6,0,1
41,24140,20111025,1,0,0,0
41,24200,20111025,1,48,0,1
41,24220,20111025,1,0,0,0
41,24240,20111025,1,0,0,0
41,24300,20111025,1,48,0,1
41,24320,20111025,1,0,0,0
41,24340,20111025,1,9,0,1
41,24400,20111025,1,48,0,1
41,24420,20111025,1,120,0,3
41,24440,20111025,1,0,0,0
41,24500,20111025,1,0,0,0
41,24520,20111025,1,57,0,1
41,24540,20111025,1,60,0,1
41,24600,20111025,1,9,0,1
41,24620,20111025,1,0,0,0
41,24640,20111025,1,0,0,0
41,24700,20111025,1,45,0,1
41,24720,20111025,1,18,0,2
41,24740,20111025,1,0,0,0
41,24800,20111025,1,90,0,2
41,24820,20111025,1,18,0,2
41,24840,20111025,1,0,0,0
41,24900,20111025,1,9,0,1
41,24920,20111025,1,8,0,1
41,24940,20111025,1,60,0,2
41,25000,20111025,1,57,0,1
41,25020,20111025,1,12,0,1
41,25040,20111025,1,0,0,0
41,25100,20111025,1,9,0,1
41,25120,20111025,1,8,0,1
41,25140,20111025,1,60,0,2
41,25200,20111025,1,21,0,2
41,25220,20111025,1,0,0,0
41,25240,20111025,1,7,0,0
41,25300,20111025,1,47,0,2
41,25320,20111025,1,9,0,1
41,25340,20111025,1,51,0,1
41,25400,20111025,1,0,0,0
41,25420,20111025,1,3,0,1
41,25440,20111025,1,0,0,0
41,25500,20111025,1,57,0,1
41,25520,20111025,1,0,0,0
41,25540,20111025,1,0,0,0
41,25600,20111025,1,21,0,2
41,25620,20111025,1,12,0,1
41,25640,20111025,1,18,0,1
41,25700,20111025,1,0,0,0
41,25720,20111025,1,9,0,1
41,25740,20111025,1,9,0,1
41,25800,20111025,1,54,0,2
41,25820,20111025,1,0,0,0
41,25840,20111025,1,51,0,1
41,25900,20111025,1,45,0,1
41,25920,20111025,1,0,0,0
41,25940,20111025,1,12,0,0
41,30000,20111025,1,90,0,2
41,30020,20111025,1,0,0,0
41,30040,20111025,1,0,0,0
41,30100,20111025,1,51,0,2
41,30120,20111025,1,9,0,1
41,30140,20111025,1,9,0,1
41,30200,20111025,1,0,0,0
41,30220,20111025,1,60,0,2
41,30240,20111025,1,9,0,1
41,30300,20111025,1,12,0,1
41,30320,20111025,1,0,0,0
41,30340,20111025,1,15,0,2
41,30400,20111025,1,89,0,2
41,30420,20111025,1,0,0,0
41,30440,20111025,1,0,0,0
41,30500,20111025,1,0,0,0
41,30520,20111025,1,12,0,1
41,30540,20111025,1,18,0,1
41,30600,20111025,1,12,0,1
41,30620,20111025,1,0,0,0
41,30640,20111025,1,6,0,1
41,30700,20111025,1,0,0,0
41,30720,20111025,1,51,0,1
41,30740,20111025,1,9,0,1
41,30800,20111025,1,0,0,0
41,30820,20111025,1,108,0,2
41,30840,20111025,1,0,0,0
41,30900,20111025,1,0,0,0
41,30920,20111025,1,0,0,0
41,30940,20111025,1,0,0,0
41,31000,20111025,1,9,0,1
41,31020,20111025,1,0,0,0
41,31040,20111025,1,0,0,0
41,31100,20111025,1,0,0,0
41,31120,20111025,1,0,0,0
41,31140,20111025,1,0,0,0
41,31200,20111025,1,30,0,2
41,31220,20111025,1,0,0,0
41,31240,20111025,1,51,0,2
41,31300,20111025,1,111,0,2
41,31320,20111025,1,9,0,1
41,31340,20111025,1,123,0,2
41,31400,20111025,1,0,0,0
41,31420,20111025,1,63,0,2
41,31440,20111025,1,0,0,0
41,31500,20111025,1,9,0,1
41,31520,20111025,1,9,0,1
41,31540,20111025,1,51,0,1
41,31600,20111025,1,102,0,3
41,31620,20111025,1,0,0,0
41,31640,20111025,1,0,0,0
41,31700,20111025,1,36,0,3
41,31720,20111025,1,11,0,2
41,31740,20111025,1,12,0,1
41,31800,20111025,1,0,0,0
41,31820,20111025,1,15,0,2
41,31840,20111025,1,66,0,1
41,31900,20111025,1,9,0,1
41,31920,20111025,1,0,0,0
41,31940,20111025,1,0,0,0
41,32000,20111025,1,0,0,0
41,32020,20111025,1,9,0,1
41,32040,20111025,1,0,0,0
41,32100,20111025,1,0,0,0
41,32120,20111025,1,6,0,1
41,32140,20111025,1,0,0,0
41,32200,20111025,1,6,0,1
41,32220,20111025,1,0,0,0
41,32240,20111025,1,51,0,1
41,32300,20111025,1,0,0,0
41,32320,20111025,1,0,0,0
41,32340,20111025,1,9,0,1
41,32400,20111025,1,36,0,1
41,32420,20111025,1,6,0,1
41,32440,20111025,1,9,0,1
41,32500,20111025,1,24,0,2
41,32520,20111025,1,57,0,1
41,32540,20111025,1,102,0,2
41,32600,20111025,1,0,0,0
41,32620,20111025,1,66,0,2
41,32640,20111025,1,0,0,0
41,32700,20111025,1,24,0,1
41,32720,20111025,1,9,0,1
41,32740,20111025,1,9,0,1
41,32800,20111025,1,63,0,1
41,32820,20111025,1,1,0,0
41,32840,20111025,1,65,0,2
41,32900,20111025,1,18,0,2
41,32920,20111025,1,42,0,1
41,32940,20111025,1,30,0,2
41,33000,20111025,1,66,0,3
41,33020,20111025,1,144,0,2
41,33040,20111025,1,48,0,4
41,33100,20111025,1,69,0,3
41,33120,20111025,1,0,0,0
41,33140,20111025,1,30,0,3
41,33200,20111025,1,48,0,2
41,33220,20111025,1,12,0,1
41,33240,20111025,1,33,0,2
41,33300,20111025,1,17,0,2
41,33320,20111025,1,14,0,2
41,33340,20111025,1,75,0,4
41,33400,20111025,1,42,0,1
41,33420,20111025,1,33,0,3
41,33440,20111025,1,9,0,1
41,33500,20111025,1,39,0,1
41,33520,20111025,1,63,0,2
41,33540,20111025,1,0,0,0
41,33600,20111025,1,72,0,3
41,33620,20111025,1,9,0,1
41,33640,20111025,1,12,0,1
41,33700,20111025,1,18,0,2
41,33720,20111025,1,15,0,2
41,33740,20111025,1,48,0,1
41,33800,20111025,1,12,0,1
41,33820,20111025,1,39,0,3
41,33840,20111025,1,27,0,2
41,33900,20111025,1,9,0,1
41,33920,20111025,1,21,0,2
41,33940,20111025,1,9,0,1
41,34000,20111025,1,0,0,0
41,34020,20111025,1,9,0,1
41,34040,20111025,1,57,0,2
41,34100,20111025,1,9,0,1
41,34120,20111025,1,12,0,1
41,34140,20111025,1,18,3,3
41,34200,20111025,1,0,0,0
41,34220,20111025,1,45,0,1
41,34240,20111025,1,49,0,2
41,34300,20111025,1,149,0,3
41,34320,20111025,1,0,0,0
41,34340,20111025,1,76,0,2
41,34400,20111025,1,41,0,1
41,34420,20111025,1,33,0,2
41,34440,20111025,1,98,0,2
41,34500,20111025,1,18,0,2
41,34520,20111025,1,9,0,1
41,34540,20111025,1,0,0,0
41,34600,20111025,1,27,0,2
41,34620,20111025,1,18,0,2
41,34640,20111025,1,13,0,1
41,34700,20111025,1,17,0,2
41,34720,20111025,1,51,0,1
41,34740,20111025,1,9,0,1
41,34800,20111025,1,45,0,1
41,34820,20111025,1,72,0,3
41,34840,20111025,1,12,0,1
41,34900,20111025,1,0,0,0
41,34920,20111025,1,75,3,1
41,34940,20111025,1,66,0,1
41,35000,20111025,1,69,3,1
41,35020,20111025,1,54,0,1
41,35040,20111025,1,72,0,2
41,35100,20111025,1,54,0,1
41,35120,20111025,1,0,0,0
41,35140,20111025,1,75,0,4
41,35200,20111025,1,63,0,2
41,35220,20111025,1,87,0,3
41,35240,20111025,1,24,0,1
41,35300,20111025,1,63,0,1
41,35320,20111025,1,18,0,2
41,35340,20111025,1,72,0,3
41,35400,20111025,1,51,0,1
41,35420,20111025,1,0,0,0
41,35440,20111025,1,9,0,1
41,35500,20111025,1,54,0,1
41,35520,20111025,1,48,0,1
41,35540,20111025,1,60,0,1
41,35600,20111025,1,15,0,2
41,35620,20111025,1,0,0,0
41,35640,20111025,1,9,0,1
41,35700,20111025,1,9,0,1
41,35720,20111025,1,53,0,2
41,35740,20111025,1,54,0,2
41,35800,20111025,1,18,0,1
41,35820,20111025,1,6,0,1
41,35840,20111025,1,27,0,2
41,35900,20111025,1,48,0,1
41,35920,20111025,1,0,0,0
41,35940,20111025,1,15,0,2
41,40000,20111025,1,81,0,2
41,40020,20111025,1,0,0,0
41,40040,20111025,1,108,0,2
41,40100,20111025,1,51,0,1
41,40120,20111025,1,0,0,0
41,40140,20111025,1,63,0,2
41,40200,20111025,1,9,0,1
41,40220,20111025,1,18,0,1
41,40240,20111025,1,0,0,0
41,40300,20111025,1,0,0,0
41,40320,20111025,1,0,0,0
41,40340,20111025,1,63,0,1
41,40400,20111025,1,87,0,4
41,40420,20111025,1,123,0,3
41,40440,20111025,1,90,0,2
41,40500,20111025,1,0,0,0
41,40520,20111025,1,27,0,3
41,40540,20111025,1,117,0,4
41,40600,20111025,1,18,0,2
41,40620,20111025,1,29,0,3
41,40640,20111025,1,0,0,0
41,40700,20111025,1,4,0,0
41,40720,20111025,1,101,0,2
41,40740,20111025,1,30,0,3
41,40800,20111025,1,63,0,2
41,40820,20111025,1,8,0,1
41,40840,20111025,1,93,0,5
41,40900,20111025,1,45,0,1
41,40920,20111025,1,126,0,3
41,40940,20111025,1,41,0,1
41,41000,20111025,1,25,0,1
41,41020,20111025,1,123,0,3
41,41040,20111025,1,18,0,2
41,41100,20111025,1,0,0,0
41,41120,20111025,1,80,0,3
41,41140,20111025,1,117,0,2
41,41200,20111025,1,12,0,1
41,41220,20111025,1,21,0,2
41,41240,20111025,1,0,0,0
41,41300,20111025,1,0,0,0
41,41320,20111025,1,90,0,2
41,41340,20111025,1,0,0,0
41,41400,20111025,1,18,0,2
41,41420,20111025,1,69,0,3
41,41440,20111025,1,57,0,2
41,41500,20111025,1,9,0,1
41,41520,20111025,1,30,0,2
41,41540,20111025,1,57,0,2
41,41600,20111025,1,12,0,1
41,41620,20111025,1,6,0,1
41,41640,20111025,1,98,0,4
41,41700,20111025,1,9,0,1
41,41720,20111025,1,45,0,4
41,41740,20111025,1,96,0,3
41,41800,20111025,1,0,0,0
41,41820,20111025,1,9,0,1
41,41840,20111025,1,6,0,1
41,41900,20111025,1,99,0,2
41,41920,20111025,1,39,0,3
41,41940,20111025,1,0,0,0
41,42000,20111025,1,15,0,2
41,42020,20111025,1,21,0,1
41,42040,20111025,1,45,0,3
41,42100,20111025,1,30,0,2
41,42120,20111025,1,51,0,6
41,42140,20111025,1,9,0,2
41,42200,20111025,1,9,0,1
41,42220,20111025,1,81,0,2
41,42240,20111025,1,0,0,0
41,42300,20111025,1,9,0,1
41,42320,20111025,1,9,0,2
41,42340,20111025,1,30,0,2
41,42400,20111025,1,0,0,0
41,42420,20111025,1,75,0,3
41,42440,20111025,1,90,0,6
41,42500,20111025,1,36,0,4
41,42520,20111025,1,42,0,2
41,42540,20111025,1,15,0,2
41,42600,20111025,1,57,0,2
41,42620,20111025,1,18,0,2
41,42640,20111025,1,18,0,1
41,42700,20111025,1,45,0,5
41,42720,20111025,1,54,0,1
41,42740,20111025,1,60,0,2
41,42800,20111025,1,0,0,0
41,42820,20111025,1,87,0,2
41,42840,20111025,1,74,0,3
41,42900,20111025,1,0,0,0
41,42920,20111025,1,19,0,0
41,42940,20111025,1,56,0,3
41,43000,20111025,1,96,0,5
41,43020,20111025,1,48,0,1
41,43040,20111025,1,164,0,4
41,43100,20111025,1,96,0,3
41,43120,20111025,1,21,0,2
41,43140,20111025,1,27,0,3
41,43200,20111025,1,69,0,4
41,43220,20111025,1,66,0,2
41,43240,20111025,1,75,0,4
41,43300,20111025,1,26,0,3
41,43320,20111025,1,12,0,1
41,43340,20111025,1,27,0,3
41,43400,20111025,1,9,0,1
41,43420,20111025,1,27,0,2
41,43440,20111025,1,62,0,2
41,43500,20111025,1,9,0,1
41,43520,20111025,1,156,0,5
41,43540,20111025,1,21,0,2
41,43600,20111025,1,57,0,2
41,43620,20111025,1,99,0,6
41,43640,20111025,1,9,0,1
41,43700,20111025,1,72,0,4
41,43720,20111025,1,48,0,1
41,43740,20111025,1,12,0,1
41,43800,20111025,1,60,0,2
41,43820,20111025,1,75,0,6
41,43840,20111025,1,18,0,2
41,43900,20111025,1,77,0,4
41,43920,20111025,1,0,0,0
41,43940,20111025,1,101,0,3
41,44000,20111025,1,73,0,4
41,44020,20111025,1,42,0,4
41,44040,20111025,1,27,0,3
41,44100,20111025,1,50,0,4
41,44120,20111025,1,18,0,2
41,44140,20111025,1,33,0,4
41,44200,20111025,1,24,0,3
41,44220,20111025,1,24,0,3
41,44240,20111025,1,29,0,3
41,44300,20111025,1,99,0,4
41,44320,20111025,1,69,0,4
41,44340,20111025,1,125,0,6
41,44400,20111025,1,9,0,1
41,44420,20111025,1,0,0,0
41,44440,20111025,1,108,0,3
41,44500,20111025,1,60,0,2
41,44520,20111025,1,38,0,3
41,44540,20111025,1,21,0,2
41,44600,20111025,1,15,0,2
41,44620,20111025,1,81,0,3
41,44640,20111025,1,24,0,3
41,44700,20111025,1,57,0,2
41,44720,20111025,1,33,0,4
41,44740,20111025,1,0,0,0
41,44800,20111025,1,26,0,2
41,44820,20111025,1,25,0,3
41,44840,20111025,1,28,0,3
41,44900,20111025,1,53,0,2
41,44920,20111025,1,72,0,2
41,44940,20111025,1,63,0,4
41,45000,20111025,1,110,0,6
41,45020,20111025,1,6,0,0
41,45040,20111025,1,57,0,5
41,45100,20111025,1,68,0,2
41,45120,20111025,1,13,3,3
41,45140,20111025,1,54,0,2
41,45200,20111025,1,75,0,4
41,45220,20111025,1,54,0,2
41,45240,20111025,1,30,0,3
41,45300,20111025,1,57,0,2
41,45320,20111025,1,30,0,3
41,45340,20111025,1,33,0,3
41,45400,20111025,1,93,0,5
41,45420,20111025,1,21,0,3
41,45440,20111025,1,18,0,2
41,45500,20111025,1,119,0,6
41,45520,20111025,1,0,0,0
41,45540,20111025,1,66,0,1
41,45600,20111025,1,9,0,1
41,45620,20111025,1,18,0,2
41,45640,20111025,1,27,0,3
41,45700,20111025,1,42,0,3
41,45720,20111025,1,42,0,5
41,45740,20111025,1,21,0,2
41,45800,20111025,1,21,0,2
41,45820,20111025,1,15,0,1
41,45840,20111025,1,108,0,6
41,45900,20111025,1,41,0,4
41,45920,20111025,1,66,0,2
41,45940,20111025,1,0,0,0
41,50000,20111025,1,30,0,3
41,50020,20111025,1,18,0,2
41,50040,20111025,1,20,0,2
41,50100,20111025,1,36,0,2
41,50120,20111025,1,63,0,3
41,50140,20111025,1,0,0,0
41,50200,20111025,1,20,0,2
41,50220,20111025,1,135,0,2
41,50240,20111025,1,93,0,4
41,50300,20111025,1,9,0,1
41,50320,20111025,1,60,0,1
41,50340,20111025,1,11,0,1
41,50400,20111025,1,105,0,3
41,50420,20111025,1,18,0,2
41,50440,20111025,1,15,0,2
41,50500,20111025,1,45,0,5
41,50520,20111025,1,69,0,3
41,50540,20111025,1,39,0,4
41,50600,20111025,1,42,0,1
41,50620,20111025,1,78,0,4
41,50640,20111025,1,111,0,3
41,50700,20111025,1,78,0,5
41,50720,20111025,1,30,0,3
41,50740,20111025,1,27,0,3
41,50800,20111025,1,92,0,6
41,50820,20111025,1,60,0,6
41,50840,20111025,1,72,0,4
41,50900,20111025,1,57,0,2
41,50920,20111025,1,30,0,3
41,50940,20111025,1,75,0,3
41,51000,20111025,1,72,0,4
41,51020,20111025,1,30,0,3
41,51040,20111025,1,12,0,1
41,51100,20111025,1,171,0,6
41,51120,20111025,1,66,0,2
41,51140,20111025,1,30,0,3
41,51200,20111025,1,57,0,2
41,51220,20111025,1,116,0,6
41,51240,20111025,1,27,0,3
41,51300,20111025,1,134,0,6
41,51320,20111025,1,60,0,6
41,51340,20111025,1,84,0,3
41,51400,20111025,1,156,0,5
41,51420,20111025,1,69,0,3
41,51440,20111025,1,36,0,4
41,51500,20111025,1,47,0,6
41,51520,20111025,1,48,0,6
41,51540,20111025,1,0,0,0
41,51600,20111025,1,123,0,4
41,51620,20111025,1,54,0,2
41,51640,20111025,1,86,0,8
41,51700,20111025,1,30,0,3
41,51720,20111025,1,135,0,4
41,51740,20111025,1,93,0,7
41,51800,20111025,1,81,0,3
41,51820,20111025,1,111,0,8
41,51840,20111025,1,52,0,6
41,51900,20111025,1,99,0,5
41,51920,20111025,1,138,0,7
41,51940,20111025,1,75,0,4
41,52000,20111025,1,27,0,3
41,52020,20111025,1,36,0,1
41,52040,20111025,1,120,0,5
41,52100,20111025,1,51,0,5
41,52120,20111025,1,30,0,3
41,52140,20111025,1,33,0,0
41,52200,20111025,1,173,0,6
41,52220,20111025,1,26,0,3
41,52240,20111025,1,21,0,3
41,52300,20111025,1,168,0,6
41,52320,20111025,1,21,0,3
41,52340,20111025,1,18,0,2
41,52400,20111025,1,84,0,3
41,52420,20111025,1,59,0,5
41,52440,20111025,1,75,0,6
41,52500,20111025,1,181,0,8
41,52520,20111025,1,35,0,5
41,52540,20111025,1,83,3,1
41,52600,20111025,1,123,0,8
41,52620,20111025,1,72,0,6
41,52640,20111025,1,105,0,7
41,52700,20111025,1,69,0,7
41,52720,20111025,1,38,0,4
41,52740,20111025,1,54,0,5
41,52800,20111025,1,34,0,1
41,52820,20111025,1,86,0,5
41,52840,20111025,1,36,0,4
41,52900,20111025,1,105,0,6
41,52920,20111025,1,44,0,4
41,52940,20111025,1,132,0,5
41,53000,20111025,1,57,0,5
41,53020,20111025,1,97,0,7
41,53040,20111025,1,81,0,7
41,53100,20111025,1,98,0,6
41,53120,20111025,1,69,0,6
41,53140,20111025,1,123,0,5
41,53200,20111025,1,60,0,6
41,53220,20111025,1,105,0,11
